Season,Position,Player Name,rank_position,Score,Team Name,player_id,team_id,season,position,experience,games,games_started,minutes,fg,fga,fg_percent,three_p,three_pa,three_percent,two_p,two_pa,two_percent,efg,ft,fta,ft_percent,orb,drb,trb,ast,stl,blk,tov,pf,pts,per,z_pts,z_ast,z_trb,z_stl,z_blk,z_efg,z_per,z_tov,raw_score
2021,C,Kevon Looney,91,48.51,Golden State Warriors,2898,9,2021,C,11,61,34,19.00,1.80,3.20,0.548,0.10,0.30,0.235,1.70,3.00,0.578,0.558,0.50,0.80,0.646,1.90,3.40,5.30,2.00,0.30,0.40,0.60,2.20,4.10,11.90,-0.6586678398,0.5559811501,-0.0174487804,-0.5609097468,-0.6461734081,-0.07038840671,-0.6050749553,-0.5664919521,-0.39612441185
2021,C,Chimezie Metu,92,48.2,Sacramento Kings,3241,8,2021,C,6,36,6,13.60,2.50,5.00,0.508,0.40,1.00,0.351,2.20,3.90,0.549,0.545,0.90,1.20,0.721,0.90,2.30,3.10,0.80,0.40,0.50,0.80,1.60,6.30,14.50,-0.2800597835,-0.3986218342,-0.7242782253,-0.2659277132,-0.471809155,-0.18405912562,-0.2284808366,-0.283245976,-0.41398555861
2021,C,Norvel Pelle,93,48.03,New York Knicks,3750,16,2021,C,3,9,0,5.80,0.60,0.80,0.714,0.00,0.00,,0.60,0.80,0.714,0.714,0.10,0.20,0.500,0.20,1.00,1.20,0.10,0.10,0.70,0.00,0.40,1.20,15.30,-1.1577420958,-0.955473575,-1.3347218367,-1.1508738139,-0.1230806487,1.29366022023,-0.1126057232,-1.4162298802,-0.42390771131
2021,C,Thon Maker,94,48,Cleveland Cavaliers,2977,18,2021,C,5,8,0,9.50,1.30,2.30,0.556,0.00,0.30,0.000,1.30,2.00,0.625,0.556,1.30,1.40,0.909,1.00,1.30,2.30,0.50,0.30,0.50,0.40,0.90,3.80,18.60,-0.7102962111,-0.6372725803,-0.9813071143,-0.5609097468,-0.471809155,-0.08787620962,0.3653791198,-0.8497379281,-0.4260180272
2021,C,Moritz Wagner,95,47.81,Washington Wizards,4963,28,2021,C,8,25,13,15.00,2.50,4.90,0.508,0.50,1.70,0.310,2.00,3.20,0.613,0.561,1.60,2.10,0.788,0.50,2.40,2.90,1.30,0.90,0.30,0.80,2.50,7.10,15.40,-0.1423841266,-0.0008705908,-0.7885354475,1.2089824544,-0.8205376612,-0.04415670235,-0.098121334,-0.283245976,-0.43697284973
2021,C,Gorgui Dieng,96,47.53,San Antonio Spurs,1192,13,2021,C,10,16,0,11.30,1.80,3.40,0.527,0.40,1.40,0.318,1.40,2.10,0.667,0.591,1.30,1.50,0.833,0.80,1.90,2.60,1.20,0.60,0.10,0.60,1.10,5.30,19.00,-0.4521543545,-0.0804208394,-0.8849212809,0.3240363538,-1.1692661674,0.2181603413,0.4233166765,-0.5664919521,-0.45350009059
2021,C,Isaiah Hartenstein,97,47.43,Denver Nuggets,1985,1,2021,C,8,30,0,9.10,1.40,2.70,0.513,0.00,0.00,,1.40,2.70,0.513,0.513,0.70,1.20,0.611,1.30,1.50,2.80,0.50,0.40,0.70,0.70,2.00,3.50,15.50,-0.7619245824,-0.6372725803,-0.8206640586,-0.2659277132,-0.1230806487,-0.46386397217,-0.0836369448,-0.4248689641,-0.45926516785
2021,C,Aron Baynes,98,47.2,Toronto Raptors,292,26,2021,C,9,53,31,18.50,2.50,5.70,0.441,0.50,1.90,0.262,2.00,3.80,0.532,0.485,0.50,0.80,0.707,1.60,3.50,5.20,0.90,0.30,0.40,0.90,2.20,6.10,10.50,-0.3144786977,-0.3190715855,-0.0495773916,-0.5609097468,-0.6461734081,-0.7086932129,-0.8078564038,-0.141622988,-0.47244276775
2021,C,Dario Šarić,99,47.14,Phoenix Suns,4231,5,2021,C,9,50,4,17.40,3.10,6.80,0.447,0.90,2.70,0.348,2.10,4.10,0.512,0.516,1.70,2.00,0.848,0.90,2.90,3.80,1.30,0.60,0.10,1.10,1.90,8.70,14.30,0.1329671871,-0.0008705908,-0.4993779474,0.3240363538,-1.1692661674,-0.43763226781,-0.257449615,0.141622988,-0.47590116997
2021,C,Ed Davis,100,46.29,Minnesota Timberwolves,1088,2,2021,C,12,23,7,13.00,0.80,1.90,0.432,0.00,0.00,,0.80,1.90,0.432,0.432,0.40,0.50,0.833,2.00,3.00,5.00,0.90,0.60,0.60,0.30,2.40,2.10,13.10,-1.0028569819,-0.3190715855,-0.1138346138,0.3240363538,-0.2974449019,-1.17211999,-0.4312622852,-0.9913609161,-0.52589839039
2021,C,Jahlil Okafor,101,45.79,Detroit Pistons,3603,29,2021,C,7,27,2,12.90,2.30,3.80,0.618,0.10,0.30,0.222,2.30,3.40,0.656,0.627,0.60,0.90,0.708,0.90,1.60,2.40,0.50,0.20,0.20,0.80,1.40,5.40,13.10,-0.4349448974,-0.6372725803,-0.9491785032,-0.8558917803,-0.9949019143,0.53294079366,-0.4312622852,-0.283245976,-0.55559565944
2021,C,Alex Len,102,43.72,Toronto Raptors,2824,26,2021,C,12,7,2,10.90,0.70,1.40,0.500,0.40,0.90,0.500,0.30,0.60,0.500,0.650,0.40,0.90,0.500,0.00,1.60,1.60,0.40,0.10,0.90,1.10,1.40,2.30,4.30,-0.9684380677,-0.716822829,-1.2062073922,-1.1508738139,0.2256478575,0.73405052712,-1.705888533,0.141622988,-0.67670087831
2021,C,Harry Giles,103,43.09,Portland Trail Blazers,1682,14,2021,C,4,38,0,9.20,1.10,2.60,0.433,0.20,0.60,0.348,0.90,1.90,0.459,0.474,0.40,0.70,0.593,0.80,2.70,3.50,0.80,0.20,0.30,0.50,1.40,2.80,12.40,-0.8823907821,-0.3986218342,-0.5957637807,-0.8558917803,-0.8205376612,-0.80487612891,-0.5326530094,-0.7081149401,-0.71346046915
2021,C,Jordan Bell,104,42.14,Golden State Warriors,323,9,2021,C,5,1,0,15.00,0.00,2.00,0.000,0.00,0.00,,0.00,2.00,0.000,0.000,1.00,2.00,0.500,1.00,4.00,5.00,2.00,0.00,2.00,1.00,2.00,1.00,5.60,-1.19216101,0.5559811501,-0.1138346138,-1.4458558474,2.1436546417,-4.94948541844,-1.5175914737,0,-0.76902821354
2021,C,Jordan Bell,105,40.97,Washington Wizards,323,28,2021,C,5,5,1,13.40,1.40,4.00,0.350,0.00,0.40,0.000,1.40,3.60,0.389,0.350,0.00,0.00,,1.20,2.60,3.80,1.00,0.60,0.60,0.60,1.00,2.80,8.50,-0.8823907821,-0.2395213368,-0.4993779474,0.3240363538,-0.2974449019,-1.88911990929,-1.0975441874,-0.5664919521,-0.8380921103
2021,C,Vernon Carey Jr.,106,40.38,Charlotte Hornets,732,27,2021,C,3,19,4,6.10,0.90,1.90,0.500,0.10,0.40,0.143,0.90,1.50,0.586,0.514,0.50,0.60,0.818,0.30,1.10,1.40,0.10,0.10,0.30,0.30,0.70,2.40,11.70,-0.9512286106,-0.955473575,-1.2704646144,-1.1508738139,-0.8205376612,-0.45512007072,-0.6340437337,-0.9913609161,-0.87258579176
2021,C,Meyers Leonard,107,40.35,Miami Heat,2829,22,2021,C,10,3,2,9.70,1.00,2.30,0.429,1.00,2.30,0.429,0.00,0.00,,0.643,0.30,0.70,0.500,0.00,2.30,2.30,0.70,0.00,0.00,0.70,1.70,3.30,6.60,-0.7963434966,-0.4781720829,-0.9813071143,-1.4458558474,-1.3436304205,0.67284321694,-1.3727475819,-0.4248689641,-0.87443183762
2021,C,Ray Spalding,108,39.92,Houston Rockets,4534,10,2021,C,2,2,0,9.50,1.00,2.00,0.500,0.00,0.50,0.000,1.00,1.50,0.667,0.500,0.00,1.00,0.000,1.00,1.00,2.00,0.00,0.00,1.00,1.50,1.50,2.00,0.80,-1.020066439,-1.0350238237,-1.0776929477,-1.4458558474,0.4000121106,-0.57753469108,-2.2128421543,0.7081149401,-0.8992327487
2021,C,Anderson Varejão,109,39.92,Cleveland Cavaliers,4914,18,2021,C,14,5,0,7.20,0.80,3.20,0.250,0.00,0.20,0.000,0.80,3.00,0.267,0.250,1.00,1.80,0.556,1.40,2.60,4.00,0.60,0.00,0.40,0.20,0.60,2.60,12.90,-0.9168096963,-0.5577223316,-0.4351207251,-1.4458558474,-0.6461734081,-2.76351005476,-0.4602310635,-1.1329839041,-0.89925290401
2021,C,Cristiano Felício,110,39.82,Chicago Bulls,1448,23,2021,C,6,18,0,4.70,0.40,0.70,0.538,0.00,0.10,0.000,0.40,0.60,0.636,0.538,0.50,0.90,0.563,0.60,0.90,1.40,0.50,0.20,0.00,0.20,0.60,1.30,14.70,-1.1405326387,-0.6372725803,-1.2704646144,-0.8558917803,-1.3436304205,-0.2452664358,-0.1995120583,-1.1329839041,-0.90545507989
2021,C,Norvel Pelle,111,39.51,Brooklyn Nets,3750,25,2021,C,3,3,0,9.30,1.00,2.30,0.429,0.00,0.00,,1.00,2.30,0.429,0.429,0.00,0.00,,1.00,1.30,2.30,0.00,0.00,1.00,1.00,3.00,2.00,2.10,-1.020066439,-1.0350238237,-0.9813071143,-1.4458558474,0.4000121106,-1.19835169437,-2.024545095,0,-0.92342740062
2021,C,Luke Kornet,112,38.79,Chicago Bulls,2685,23,2021,C,9,13,0,7.20,0.70,2.10,0.333,0.50,1.80,0.261,0.20,0.30,0.750,0.444,0.20,0.30,0.500,0.10,1.10,1.20,0.30,0.20,0.50,0.10,0.10,2.00,9.80,-1.020066439,-0.7963730776,-1.3347218367,-0.8558917803,-0.471809155,-1.06719317255,-0.9092471281,-1.2746068922,-0.96569412044
2021,C,Daniel Oturu,113,38.4,Los Angeles Clippers,3647,3,2021,C,2,30,0,5.40,0.70,1.70,0.423,0.00,0.20,0.200,0.70,1.60,0.447,0.433,0.30,0.40,0.750,0.70,0.90,1.60,0.30,0.10,0.20,0.30,0.80,1.80,12.50,-1.0544853532,-0.7963730776,-1.2062073922,-1.1508738139,-0.9949019143,-1.16337608855,-0.5181686202,-0.9913609161,-0.98880608313
2021,C,Killian Tillie,114,37.79,Memphis Grizzlies,4789,12,2021,C,2,18,1,10.10,1.10,3.20,0.333,0.60,1.80,0.303,0.50,1.30,0.375,0.421,0.50,0.60,0.818,0.30,1.00,1.30,0.40,0.30,0.40,0.10,1.10,3.20,8.50,-0.8135529537,-0.716822829,-1.3025932256,-0.5609097468,-0.6461734081,-1.26830290601,-1.0975441874,-1.2746068922,-1.02434316443
2021,C,Damian Jones,115,37.7,Phoenix Suns,2467,5,2021,C,8,14,0,6.70,0.60,1.10,0.500,0.00,0.10,0.000,0.60,1.10,0.533,0.500,0.40,0.80,0.545,0.50,0.80,1.30,0.30,0.10,0.40,0.40,1.40,1.60,6.70,-1.0889042674,-0.7963730776,-1.3025932256,-1.1508738139,-0.6461734081,-0.57753469108,-1.3582631927,-0.8497379281,-1.02934265186
2021,C,Udoka Azubuike,116,36.83,Utah Jazz,178,11,2021,C,4,15,0,3.80,0.30,0.60,0.444,0.00,0.00,,0.30,0.60,0.444,0.444,0.50,0.70,0.800,0.30,0.60,0.90,0.00,0.10,0.30,0.20,0.60,1.10,10.30,-1.1749515529,-1.0350238237,-1.4311076701,-1.1508738139,-0.8205376612,-1.06719317255,-0.8368251822,-1.1329839041,-1.08086963981
2021,C,Norvel Pelle,117,36.52,Sacramento Kings,3750,8,2021,C,3,1,0,4.00,0.00,1.00,0.000,0.00,0.00,,0.00,1.00,0.000,0.000,3.00,4.00,0.750,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,3.00,30.10,-0.8479718679,-0.2395213368,-1.398979059,-1.4458558474,-1.3436304205,-4.94948541844,2.0310838755,-1.4162298802,-1.09867936755
2021,C,Marques Bolden,118,36.19,Cleveland Cavaliers,430,18,2021,C,3,6,0,4.80,0.20,0.50,0.333,0.00,0.00,,0.20,0.50,0.333,0.333,0.80,1.30,0.625,0.50,0.50,1.00,0.00,0.30,0.30,0.30,0.00,1.20,13.30,-1.1577420958,-1.0350238237,-1.398979059,-0.5609097468,-0.8205376612,-2.03776623402,-0.4022935068,-0.9913609161,-1.11839239217
2021,C,Bruno Fernando,119,35.11,Atlanta Hawks,1458,24,2021,C,6,33,0,6.80,0.50,1.30,0.409,0.00,0.10,0.000,0.50,1.30,0.429,0.409,0.50,0.70,0.682,0.50,1.90,2.40,0.30,0.10,0.10,0.60,0.70,1.50,6.20,-1.1061137245,-0.7963730776,-0.9491785032,-1.1508738139,-1.1692661674,-1.37322972346,-1.4306851386,-0.5664919521,-1.18151462707
2021,C,Moritz Wagner,120,29.88,Boston Celtics,4963,15,2021,C,8,9,1,6.80,0.40,1.60,0.286,0.20,0.70,0.333,0.20,0.90,0.250,0.357,0.10,0.20,0.500,0.30,1.80,2.10,0.70,0.00,0.10,1.00,1.10,1.20,-1.00,-1.1577420958,-0.4781720829,-1.0455643365,-1.4458558474,-1.1692661674,-1.82791259911,-2.4735611596,0,-1.48809885736
2021,C,Vincent Poirier,121,29.03,Philadelphia 76ers,3829,21,2021,C,2,10,0,3.90,0.30,1.20,0.250,0.00,0.10,0.000,0.30,1.10,0.273,0.250,0.20,0.60,0.333,0.60,0.80,1.40,0.20,0.00,0.30,0.40,0.80,0.80,1.60,-1.2265799242,-0.8759233263,-1.2704646144,-1.4458558474,-0.8205376612,-2.76351005476,-2.0969670409,-0.8497379281,-1.53790828741
2021,C,Noah Vonleh,122,9.68,Brooklyn Nets,4942,25,2021,C,8,4,0,2.80,0.00,0.80,0.000,0.00,0.50,0.000,0.00,0.30,0.000,0.000,0.00,0.00,,0.00,0.30,0.30,0.30,0.00,0.00,0.50,0.50,0.00,-19.00,-1.3642555811,-0.7963730776,-1.6238793369,-1.4458558474,-1.3436304205,-4.94948541844,-5.080751212,-0.7081149401,-2.67245152568
2021,C,Will Magnay,123,1.29,New Orleans Pelicans,2968,6,2021,C,1,1,0,3.00,0.00,1.00,0.000,0.00,1.00,0.000,0.00,0.00,,0.000,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,-35.10,-1.3642555811,-1.0350238237,-1.7202651702,-1.4458558474,-1.3436304205,-4.94948541844,-7.41273787,0,-3.16390917394
2021,C,Anžejs Pasečņiks,124,0,Washington Wizards,3706,28,2021,C,2,1,0,6.00,0.00,1.00,0.000,0.00,1.00,0.000,0.00,0.00,,0.000,0.00,0.00,,1.00,0.00,1.00,1.00,0.00,0.00,5.00,2.00,0.00,-40.60,-1.3642555811,-0.2395213368,-1.398979059,-1.4458558474,-1.3436304205,-4.94948541844,-8.2093792749,5.6649195207,-3.23970306601
2021,PF,Giannis Antetokounmpo,1,96.01,Milwaukee Bucks,120,17,2021,PF,13,61,61,33.00,10.30,18.00,0.569,1.10,3.60,0.303,9.20,14.40,0.636,0.600,6.50,9.50,0.685,1.60,9.40,11.00,5.90,1.20,1.20,3.40,2.80,28.10,29.20,3.0058393405,2.9821360541,2.9478283174,1.6766012551,2.113806634,0.66564344971,2.5936591439,3.0707549855,2.38873471654
2021,PF,Kevin Durant,2,87.28,Brooklyn Nets,1293,25,2021,PF,18,35,32,33.10,9.30,17.20,0.537,2.40,5.40,0.450,6.80,11.80,0.577,0.608,6.00,6.80,0.882,0.40,6.70,7.10,5.60,0.70,1.30,3.40,2.00,26.90,26.40,2.8228487569,2.7766034437,1.2994545209,0.3651761015,2.3899196421,0.73515260296,2.1440400258,3.0707549855,1.87680361004
2021,PF,Anthony Davis,3,84.61,Los Angeles Lakers,1074,7,2021,PF,14,36,36,32.30,8.40,17.00,0.491,0.70,2.80,0.260,7.60,14.30,0.536,0.512,4.40,5.90,0.738,1.70,6.20,7.90,3.10,1.30,1.60,2.10,1.70,21.80,22.10,2.0451387766,1.0638316902,1.6375824791,1.9388862858,3.2182586666,-0.09895723603,1.4535535232,1.4273707007,1.72017120792
2021,PF,Domantas Sabonis,4,83.8,Indiana Pacers,4195,20,2021,PF,10,62,62,36.00,7.80,14.60,0.535,0.80,2.60,0.321,7.00,12.00,0.582,0.564,3.90,5.30,0.732,2.40,9.50,12.00,6.70,1.20,0.50,3.40,3.30,20.30,20.60,1.8164005471,3.5302230152,3.3704882653,1.6766012551,0.1810155768,0.35285226009,1.2126861385,3.0707549855,1.67290751223
2021,PF,Zion Williamson,5,82.07,New Orleans Pelicans,5274,6,2021,PF,6,61,61,33.20,10.40,17.00,0.611,0.20,0.60,0.294,10.20,16.40,0.622,0.616,6.00,8.70,0.698,2.70,4.50,7.20,3.70,0.90,0.60,2.70,2.20,27.00,27.10,2.8380979722,1.474896911,1.3417205157,0.8897461629,0.457128585,0.80466175621,2.2564448054,2.1858557552,1.57149725459
2021,PF,Kelly Olynyk,6,79.43,Houston Rockets,3629,10,2021,PF,13,27,24,31.10,6.50,11.90,0.545,1.80,4.60,0.392,4.70,7.30,0.643,0.621,4.20,5.00,0.844,1.60,6.90,8.40,4.10,1.40,0.60,2.60,3.10,19.00,22.30,1.6181607482,1.7489403916,1.8489124531,2.2011713165,0.457128585,0.84810497699,1.4856691745,2.0594415795,1.41677839132
2021,PF,Julius Randle,7,78.81,New York Knicks,3944,16,2021,PF,12,71,71,37.60,8.50,18.60,0.456,2.30,5.50,0.411,6.20,13.10,0.474,0.516,4.90,6.00,0.811,1.20,9.00,10.20,6.00,0.90,0.30,3.40,3.20,24.10,19.70,2.3958707285,3.0506469243,2.6097003592,0.8897461629,-0.3712104395,-0.06420265941,1.0681657077,3.0707549855,1.38050456397
2021,PF,Tobias Harris,8,74.39,Philadelphia 76ers,1976,21,2021,PF,15,62,62,32.50,7.60,14.90,0.512,1.30,3.40,0.394,6.30,11.50,0.546,0.556,2.90,3.30,0.892,1.00,5.80,6.80,3.50,0.90,0.80,1.70,1.90,19.50,20.00,1.6944068247,1.3378751708,1.1726565365,0.8897461629,1.0093546013,0.28334310684,1.1163391846,0.9217139976,1.12130383778
2021,PF,Pascal Siakam,9,74.36,Toronto Raptors,4371,26,2021,PF,10,56,56,35.80,7.80,17.20,0.455,1.30,4.40,0.297,6.50,12.80,0.509,0.493,4.40,5.40,0.827,1.70,5.50,7.20,4.50,1.10,0.70,2.30,3.10,21.40,17.70,1.9841419154,2.0229838722,1.3417205157,1.4143162243,0.7332415931,-0.264041475,0.7470091948,1.6801990522,1.11979214946
2021,PF,John Collins,10,73.99,Atlanta Hawks,898,24,2021,PF,9,63,63,29.30,6.80,12.20,0.556,1.30,3.30,0.399,5.50,8.90,0.615,0.610,2.70,3.20,0.833,1.90,5.50,7.40,1.20,0.50,1.00,1.30,3.10,17.60,20.60,1.404671734,-0.2378748424,1.4262525052,-0.1593939599,1.5615806176,0.75252989127,1.2126861385,0.4160572946,1.0976008312
2021,PF,Draymond Green,11,70.53,Golden State Warriors,1787,9,2021,PF,14,63,63,31.50,2.70,6.00,0.447,0.50,2.00,0.270,2.20,4.00,0.535,0.492,1.10,1.40,0.795,0.90,6.20,7.10,8.90,1.70,0.80,3.00,3.10,7.00,13.30,-0.2117450879,5.0374621583,1.2994545209,2.9880264086,1.0093546013,-0.27273011915,0.0404648665,2.5650982825,0.89488452667
2021,PF,Thaddeus Young,12,69.81,Chicago Bulls,5389,23,2021,PF,17,68,23,24.30,5.40,9.70,0.559,0.20,0.70,0.267,5.30,9.10,0.580,0.568,1.00,1.70,0.628,2.50,3.80,6.20,4.30,1.10,0.60,2.00,2.20,12.10,20.30,0.5659648925,1.8859621319,0.9190605678,1.4143162243,0.457128585,0.38760683671,1.1645126616,1.3009565249,0.85257379101
2021,PF,P.J. Washington,13,69.69,Charlotte Hornets,5039,27,2021,PF,7,64,61,30.50,4.70,10.70,0.440,1.80,4.50,0.386,3.00,6.20,0.480,0.522,1.70,2.30,0.745,1.50,5.10,6.50,2.50,1.10,1.20,2.00,2.70,12.90,13.40,0.6879586149,0.6527664694,1.0458585522,1.4143162243,2.113806634,-0.01207079447,0.0565226922,1.3009565249,0.84600937023
2021,PF,DeMar DeRozan,14,69.67,San Antonio Spurs,1137,13,2021,PF,17,61,61,33.70,7.50,15.10,0.495,0.30,1.20,0.257,7.10,13.90,0.515,0.505,6.30,7.20,0.880,0.70,3.60,4.20,6.90,0.90,0.20,2.00,2.10,21.60,22.00,2.014640346,3.6672447555,0.0737406721,0.8897461629,-0.6473234477,-0.15977774512,1.4374956975,1.3009565249,0.84489472649
2021,PF,Andrew Wiggins,15,69.22,Golden State Warriors,5157,9,2021,PF,12,71,71,33.30,7.10,14.90,0.477,2.00,5.20,0.380,5.10,9.70,0.529,0.543,2.40,3.40,0.714,1.20,3.70,4.90,2.40,0.90,1.00,1.80,2.20,18.60,15.00,1.557163887,0.5842555992,0.3696026356,0.8897461629,1.5615806176,0.17039073281,0.3134479025,1.0481281734,0.81830874271
2021,PF,Kyle Anderson,16,68.59,Memphis Grizzlies,105,12,2021,PF,12,69,69,27.30,4.50,9.50,0.468,1.40,3.80,0.360,3.10,5.80,0.539,0.540,2.10,2.70,0.783,0.80,5.00,5.70,3.60,1.20,0.80,1.20,1.70,12.40,17.20,0.6117125384,1.4063860409,0.7077305939,1.6766012551,1.0093546013,0.14432480034,0.6667200666,0.2896431189,0.78122521356
2021,PF,Aaron Gordon,17,67.62,Orlando Magic,1727,19,2021,PF,12,25,25,29.40,5.10,11.70,0.437,1.70,4.50,0.375,3.40,7.20,0.475,0.509,2.60,4.20,0.629,1.60,5.10,6.60,4.20,0.60,0.80,2.70,2.00,14.60,14.90,0.947195275,1.8174512617,1.0881245469,0.1028910708,1.0093546013,-0.1250231685,0.2973900768,2.1858557552,0.72436649556
2021,PF,Robert Covington,18,67.32,Portland Trail Blazers,974,14,2021,PF,11,70,70,32.00,2.90,7.30,0.401,1.90,5.10,0.379,1.00,2.20,0.451,0.533,0.70,0.90,0.806,0.90,5.80,6.70,1.70,1.40,1.20,0.90,2.80,8.50,11.20,0.0169931416,0.1046795083,1.1303905417,2.2011713165,2.113806634,0.08350429125,-0.296749472,-0.0895994084,0.70666588391
2021,PF,Miles Bridges,19,66.17,Charlotte Hornets,539,27,2021,PF,7,66,19,29.30,4.70,9.40,0.503,1.80,4.40,0.400,3.00,5.00,0.593,0.596,1.50,1.70,0.867,1.20,4.80,6.00,2.20,0.70,0.80,1.60,2.20,12.70,14.70,0.6574601843,0.447233859,0.8345285782,0.3651761015,1.0093546013,0.63088887309,0.2652744255,0.7952998219,0.63939866973
2021,PF,Brandon Clarke,20,65.98,Memphis Grizzlies,854,12,2021,PF,7,59,16,24.00,4.30,8.40,0.517,0.30,1.30,0.260,4.00,7.10,0.565,0.537,1.30,1.90,0.690,1.60,3.90,5.60,1.60,1.00,0.90,0.60,1.40,10.30,17.30,0.291479017,0.0361686381,0.6654645991,1.1520311936,1.2854676095,0.11825886787,0.6827778923,-0.4688419357,0.62848723927
2021,PF,Larry Nance Jr.,21,65.73,Cleveland Cavaliers,3462,18,2021,PF,11,35,27,31.20,3.70,7.80,0.471,1.20,3.30,0.360,2.50,4.50,0.551,0.546,0.90,1.40,0.612,1.50,5.20,6.70,3.10,1.70,0.50,1.60,2.10,9.30,13.20,0.138986864,1.0638316902,1.1303905417,2.9880264086,0.1810155768,0.19645666528,0.0244070409,0.7952998219,0.61367805472
2021,PF,Harrison Barnes,22,65.17,Sacramento Kings,235,8,2021,PF,14,58,58,36.20,5.50,11.10,0.497,1.70,4.40,0.391,3.80,6.70,0.567,0.575,3.40,4.10,0.830,1.10,5.50,6.60,3.50,0.70,0.20,1.60,1.30,16.10,15.40,1.1759335045,1.3378751708,1.0881245469,0.3651761015,-0.6473234477,0.44842734581,0.377679205,0.7952998219,0.58051999541
2021,PF,Marvin Bagley III,23,64.93,Sacramento Kings,190,8,2021,PF,8,43,42,25.90,5.70,11.40,0.504,0.90,2.50,0.343,4.90,8.90,0.550,0.542,1.80,3.10,0.575,2.50,4.90,7.40,1.00,0.50,0.50,1.40,2.30,14.10,16.30,0.8709491985,-0.3748965827,1.4262525052,-0.1593939599,0.1810155768,0.16170208865,0.5221996358,0.5424714704,0.56655770636
2021,PF,Donta Hall,24,64.54,Orlando Magic,1883,19,2021,PF,2,13,0,13.80,1.90,2.70,0.714,0.00,0.00,,1.90,2.70,0.714,0.714,1.80,2.60,0.676,1.80,2.90,4.80,0.80,0.40,0.80,0.60,1.40,5.60,22.30,-0.4252341021,-0.511918323,0.3273366408,-0.4216789906,1.0093546013,1.65614888351,1.4856691745,-0.4688419357,0.54362614275
2021,PF,Jarred Vanderbilt,25,62.66,Minnesota Timberwolves,4908,2,2021,PF,8,64,30,17.80,2.20,3.70,0.606,0.00,0.10,0.200,2.20,3.60,0.615,0.608,0.90,1.60,0.559,1.80,3.90,5.80,1.20,1.00,0.70,0.80,1.90,5.40,16.20,-0.4557325327,-0.2378748424,0.7499965887,1.1520311936,0.7332415931,0.73515260296,0.5061418102,-0.2160135842,0.43338530923
2021,PF,Kevin Love,26,61.39,Cleveland Cavaliers,2910,18,2021,PF,18,25,25,24.90,4.10,10.10,0.409,2.30,6.20,0.365,1.80,3.80,0.479,0.522,1.70,2.00,0.824,0.70,6.80,7.40,2.50,0.60,0.10,1.50,1.00,12.20,15.10,0.5812141078,0.6527664694,1.4262525052,0.1028910708,-0.9234364558,-0.01207079447,0.3295057281,0.6688856461,0.35900329922
2021,PF,Blake Griffin,27,61.17,Brooklyn Nets,1824,25,2021,PF,13,26,10,21.50,3.60,7.30,0.492,1.20,3.10,0.383,2.40,4.20,0.574,0.574,1.70,2.10,0.782,1.10,3.60,4.70,2.40,0.70,0.50,1.20,2.70,10.00,16.30,0.2457313711,0.5842555992,0.285070646,0.3651761015,0.1810155768,0.43973870165,0.5221996358,0.2896431189,0.34615689842
2021,PF,Paul Millsap,28,61.09,Denver Nuggets,3291,1,2021,PF,16,56,36,20.80,3.40,7.20,0.476,0.90,2.60,0.343,2.50,4.60,0.550,0.537,1.30,1.80,0.724,1.40,3.30,4.70,1.80,0.90,0.60,0.90,2.00,9.00,16.40,0.0932392181,0.1731903784,0.285070646,0.8897461629,0.457128585,0.11825886787,0.5382574615,-0.0895994084,0.34145106937
2021,PF,Lauri Markkanen,29,60.44,Chicago Bulls,3012,23,2021,PF,9,51,26,25.80,4.90,10.20,0.480,2.30,5.80,0.402,2.60,4.40,0.582,0.594,1.50,1.80,0.826,0.70,4.60,5.30,0.90,0.50,0.30,1.00,1.50,13.60,15.20,0.794703122,-0.4434074529,0.5386666148,-0.1593939599,-0.3712104395,0.61351158477,0.3455635537,0.0368147673,0.30374714291
2021,PF,Aaron Gordon,30,60.21,Denver Nuggets,1727,1,2021,PF,12,25,25,25.90,4.10,8.20,0.500,0.70,2.60,0.266,3.40,5.70,0.606,0.541,1.20,1.80,0.705,1.50,3.20,4.70,2.20,0.70,0.60,1.20,1.60,10.20,14.10,0.2762298017,0.447233859,0.285070646,0.3651761015,0.457128585,0.1530134445,0.1689274717,0.2896431189,0.29021734105
2021,PF,Darius Bazley,31,60.21,Oklahoma City Thunder,295,0,2021,PF,5,55,55,31.20,5.00,12.50,0.396,1.50,5.20,0.290,3.50,7.30,0.470,0.456,2.30,3.20,0.702,0.90,6.30,7.20,1.80,0.50,0.50,2.20,1.10,13.70,9.70,0.8099523373,0.1731903784,1.3417205157,-0.1593939599,0.1810155768,-0.58552130878,-0.5376168567,1.5537848764,0.28990337754
2021,PF,Rudy Gay,32,60.08,San Antonio Spurs,1650,13,2021,PF,17,63,1,21.60,4.20,10.00,0.420,1.70,4.40,0.381,2.50,5.60,0.451,0.505,1.30,1.60,0.804,0.70,4.10,4.80,1.40,0.70,0.60,1.00,1.80,11.40,14.70,0.4592203854,-0.1008531022,0.3273366408,0.3651761015,0.457128585,-0.15977774512,0.2652744255,0.0368147673,0.282190948
