Season,Position,Player Name,rank_position,Score,Team Name,player_id,team_id,season,position,experience,games,games_started,minutes,fg,fga,fg_percent,three_p,three_pa,three_percent,two_p,two_pa,two_percent,efg,ft,fta,ft_percent,orb,drb,trb,ast,stl,blk,tov,pf,pts,per,z_pts,z_ast,z_trb,z_stl,z_blk,z_efg,z_per,z_tov,raw_score
2021,C,Marques Bolden,117,29.29,Cleveland Cavaliers,430,18,2021,C,3,6,0,4.80,0.20,0.50,0.333,0.00,0.00,,0.20,0.50,0.333,0.333,0.80,1.30,0.625,0.50,0.50,1.00,0.00,0.30,0.30,0.30,0.00,1.20,13.30,-1.2296143147,-1.1057202637,-1.4363198272,-0.5602033788,-1.0069442336,-1.41055860931,-0.2387273436,-1.035119741,-1.06152513714
2021,C,Bruno Fernando,118,28.85,Atlanta Hawks,1458,24,2021,C,6,33,0,6.80,0.50,1.30,0.409,0.00,0.10,0.000,0.50,1.30,0.429,0.409,0.50,0.70,0.682,0.50,1.90,2.40,0.30,0.10,0.10,0.60,0.70,1.50,6.20,-1.1770860071,-0.8415404365,-0.9886624684,-1.164248341,-1.3566954462,-0.90726070176,-0.9519120899,-0.6170258103,-1.08479963747
2021,C,Norvel Pelle,119,28.73,Sacramento Kings,3750,8,2021,C,3,1,0,4.00,0.00,1.00,0.000,0.00,0.00,,0.00,1.00,0.000,0.000,3.00,4.00,0.750,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,3.00,30.10,-0.9144444695,-0.2251208397,-1.4363198272,-1.4662708221,-1.5315710526,-3.61579812527,1.4488083942,-1.4532136718,-1.09143884984
2021,C,Moritz Wagner,120,24.54,Boston Celtics,4963,15,2021,C,8,9,1,6.80,0.40,1.60,0.286,0.20,0.70,0.333,0.20,0.90,0.250,0.357,0.10,0.20,0.500,0.30,1.80,2.10,0.70,0.00,0.10,1.00,1.10,1.20,-1.00,-1.2296143147,-0.4893006669,-1.0845890453,-1.4662708221,-1.3566954462,-1.25162242798,-1.6751416918,-0.059567236,-1.31205220487
2021,C,Vincent Poirier,121,23.77,Philadelphia 76ers,3829,21,2021,C,2,10,0,3.90,0.30,1.20,0.250,0.00,0.10,0.000,0.30,1.10,0.273,0.250,0.20,0.60,0.333,0.60,0.80,1.40,0.20,0.00,0.30,0.40,0.80,0.80,1.60,-1.299652058,-0.9296003789,-1.3084177247,-1.4662708221,-1.0069442336,-1.96021290308,-1.4139754467,-0.8957550975,-1.35287860604
2021,C,Noah Vonleh,122,7.13,Brooklyn Nets,4942,25,2021,C,8,4,0,2.80,0.00,0.80,0.000,0.00,0.50,0.000,0.00,0.30,0.000,0.000,0.00,0.00,,0.00,0.30,0.30,0.30,0.00,0.00,0.50,0.50,0.00,-19.00,-1.4397275448,-0.8415404365,-1.6601485066,-1.4662708221,-1.5315710526,-3.61579812527,-3.4832156966,-0.7563904539,-2.2305900782
2021,C,Will Magnay,123,0.52,New Orleans Pelicans,2968,6,2021,C,1,1,0,3.00,0.00,1.00,0.000,0.00,1.00,0.000,0.00,0.00,,0.000,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,-35.10,-1.4397275448,-1.1057202637,-1.7560750835,-1.4662708221,-1.5315710526,-3.61579812527,-5.1004374454,-0.059567236,-2.57897533794
2021,C,Anžejs Pasečņiks,124,0,Washington Wizards,3706,28,2021,C,2,1,0,6.00,0.00,1.00,0.000,0.00,1.00,0.000,0.00,0.00,,0.000,0.00,0.00,,1.00,0.00,1.00,1.00,0.00,0.00,5.00,2.00,0.00,-40.60,-1.4397275448,-0.2251208397,-1.4363198272,-1.4662708221,-1.5315710526,-3.61579812527,-5.6529045024,5.5150185074,-2.60633238271
2021,PF,Giannis Antetokounmpo,1,99.61,Milwaukee Bucks,120,17,2021,PF,13,61,61,33.00,10.30,18.00,0.569,1.10,3.60,0.303,9.20,14.40,0.636,0.600,6.50,9.50,0.685,1.60,9.40,11.00,5.90,1.20,1.20,3.40,2.80,28.10,29.20,3.3405780193,2.8265997006,3.1735302155,1.7353937858,2.4404671768,0.92766577314,2.9625226323,3.2359333779,2.64629784674
2021,PF,Kevin Durant,2,89.52,Brooklyn Nets,1293,25,2021,PF,18,35,32,33.10,9.30,17.20,0.537,2.40,5.40,0.450,6.80,11.80,0.577,0.608,6.00,6.80,0.882,0.40,6.70,7.10,5.60,0.70,1.30,3.40,2.00,26.90,26.40,3.14343168,2.6331211964,1.4428918122,0.4100323644,2.7488382502,1.00803891279,2.4764763394,3.2359333779,2.11459909002
2021,PF,Anthony Davis,3,86.33,Los Angeles Lakers,1074,7,2021,PF,14,36,36,32.30,8.40,17.00,0.491,0.70,2.80,0.260,7.60,14.30,0.536,0.512,4.40,5.90,0.738,1.70,6.20,7.90,3.10,1.30,1.60,2.10,1.70,21.80,22.10,2.3055597377,1.0208003276,1.7978945616,2.0004660701,3.6739514702,0.04356123702,1.7300481037,1.5335645521,1.94644440747
2021,PF,Domantas Sabonis,4,84.55,Indiana Pacers,4195,20,2021,PF,10,62,62,36.00,7.80,14.60,0.535,0.80,2.60,0.321,7.00,12.00,0.582,0.564,3.90,5.30,0.732,2.40,9.50,12.00,6.70,1.20,0.50,3.40,3.30,20.30,20.60,2.0591268135,3.3425423786,3.6172836522,1.7353937858,0.2818696633,0.56598664473,1.4696661611,3.2359333779,1.8522235912
2021,PF,Zion Williamson,5,83.21,New Orleans Pelicans,5274,6,2021,PF,6,61,61,33.20,10.40,17.00,0.611,0.20,0.60,0.294,10.20,16.40,0.622,0.616,6.00,8.70,0.698,2.70,4.50,7.20,3.70,0.90,0.60,2.70,2.20,27.00,27.10,3.1598605416,1.4077573361,1.4872671559,0.9401769329,0.5902407367,1.08841205244,2.5979879126,2.3192732409,1.78179092272
2021,PF,Kelly Olynyk,6,79.82,Houston Rockets,3629,10,2021,PF,13,27,24,31.10,6.50,11.90,0.545,1.80,4.60,0.392,4.70,7.30,0.643,0.621,4.20,5.00,0.844,1.60,6.90,8.40,4.10,1.40,0.60,2.60,3.10,19.00,22.30,1.8455516125,1.6657286751,2.01977128,2.2655383543,0.5902407367,1.13864526472,1.7647656961,2.1883217928,1.60298514228
2021,PF,Julius Randle,7,78.66,New York Knicks,3944,16,2021,PF,12,71,71,37.60,8.50,18.60,0.456,2.30,5.50,0.411,6.20,13.10,0.474,0.516,4.90,6.00,0.811,1.20,9.00,10.20,6.00,0.90,0.30,3.40,3.20,24.10,19.70,2.6834235548,2.8910925354,2.8185274661,0.9401769329,-0.3348724834,0.08374780685,1.3134369955,3.2359333779,1.5419587096
2021,PF,Tobias Harris,8,74.01,Philadelphia 76ers,1976,21,2021,PF,15,62,62,32.50,7.60,14.90,0.512,1.30,3.40,0.394,6.30,11.50,0.546,0.556,2.90,3.30,0.892,1.00,5.80,6.80,3.50,0.90,0.80,1.70,1.90,19.50,20.00,1.9276959206,1.2787716666,1.3097657812,0.9401769329,1.2069828834,0.48561350508,1.365513384,1.0097587595,1.29661608606
2021,PF,John Collins,9,74,Atlanta Hawks,898,24,2021,PF,9,63,63,29.30,6.80,12.20,0.556,1.30,3.30,0.399,5.50,8.90,0.615,0.610,2.70,3.20,0.833,1.90,5.50,7.40,1.20,0.50,1.00,1.30,3.10,17.60,20.60,1.6155475499,-0.2045635327,1.5760178432,-0.1201122042,1.8237250301,1.0281321977,1.4696661611,0.485952967,1.29614206787
2021,PF,Pascal Siakam,10,73.67,Toronto Raptors,4371,26,2021,PF,10,56,56,35.80,7.80,17.20,0.455,1.30,4.40,0.297,6.50,12.80,0.509,0.493,4.40,5.40,0.827,1.70,5.50,7.20,4.50,1.10,0.70,2.30,3.10,21.40,17.70,2.2398442912,1.9237000141,1.4872671559,1.4703215015,0.89861181,-0.14732496964,0.9662610719,1.7954674484,1.27849589659
2021,PF,P.J. Washington,11,68.52,Charlotte Hornets,5039,27,2021,PF,7,64,61,30.50,4.70,10.70,0.440,1.80,4.50,0.386,3.00,6.20,0.480,0.522,1.70,2.30,0.745,1.50,5.10,6.50,2.50,1.10,1.20,2.00,2.70,12.90,13.40,0.8433910541,0.6338433191,1.1766397502,1.4703215015,2.4404671768,0.14402766158,0.2198328363,1.402613104,1.00699045833
2021,PF,Draymond Green,12,68.47,Golden State Warriors,1787,9,2021,PF,14,63,63,31.50,2.70,6.00,0.447,0.50,2.00,0.270,2.20,4.00,0.535,0.492,1.10,1.40,0.795,0.90,6.20,7.10,8.90,1.70,0.80,3.00,3.10,7.00,13.30,-0.1259117811,4.7613847432,1.4428918122,3.0607552072,1.2069828834,-0.15737161209,0.2024740401,2.7121275854,1.0046175025
2021,PF,Thaddeus Young,13,68.36,Chicago Bulls,5389,23,2021,PF,17,68,23,24.30,5.40,9.70,0.559,0.20,0.70,0.267,5.30,9.10,0.580,0.568,1.00,1.70,0.628,2.50,3.80,6.20,4.30,1.10,0.60,2.00,2.20,12.10,20.30,0.7119601612,1.7947143446,1.0435137192,1.4703215015,0.5902407367,0.60617321455,1.4175897725,1.402613104,0.99874881953
2021,PF,Andrew Wiggins,14,68.06,Golden State Warriors,5157,9,2021,PF,12,71,71,33.30,7.10,14.90,0.477,2.00,5.20,0.380,5.10,9.70,0.529,0.543,2.40,3.40,0.714,1.20,3.70,4.90,2.40,0.90,1.00,1.80,2.20,18.60,15.00,1.779836166,0.5693504843,0.4666342514,0.9401769329,1.8237250301,0.35500715316,0.4975735752,1.1407102077,0.98262937391
2021,PF,DeMar DeRozan,15,67.84,San Antonio Spurs,1137,13,2021,PF,17,61,61,33.70,7.50,15.10,0.495,0.30,1.20,0.257,7.10,13.90,0.515,0.505,6.30,7.20,0.880,0.70,3.60,4.20,6.90,0.90,0.20,2.00,2.10,21.60,22.00,2.2727020144,3.4715280482,0.1560068457,0.9401769329,-0.6432435568,-0.02676526017,1.7126893076,1.402613104,0.97140088462
2021,PF,Kyle Anderson,16,66.99,Memphis Grizzlies,105,12,2021,PF,12,69,69,27.30,4.50,9.50,0.468,1.40,3.80,0.360,3.10,5.80,0.539,0.540,2.10,2.70,0.783,0.80,5.00,5.70,3.60,1.20,0.80,1.20,1.70,12.40,17.20,0.761246746,1.3432645013,0.8216370008,1.7353937858,1.2069828834,0.32486722579,0.8794670911,0.3550015188,0.92640952713
2021,PF,Aaron Gordon,17,65.83,Orlando Magic,1727,19,2021,PF,12,25,25,29.40,5.10,11.70,0.437,1.70,4.50,0.375,3.40,7.20,0.475,0.509,2.60,4.20,0.629,1.60,5.10,6.60,4.20,0.60,0.80,2.70,2.00,14.60,14.90,1.1226817015,1.7302215099,1.2210150939,0.1449600801,1.2069828834,0.01342130966,0.480214779,2.3192732409,0.86531593479
2021,PF,Robert Covington,18,65.68,Portland Trail Blazers,974,14,2021,PF,11,70,70,32.00,2.90,7.30,0.401,1.90,5.10,0.379,1.00,2.20,0.451,0.533,0.70,0.90,0.806,0.90,5.80,6.70,1.70,1.40,1.20,0.90,2.80,8.50,11.20,0.1205211431,0.1179006411,1.2653904375,2.2655383543,2.4404671768,0.2545407286,-0.1620606796,-0.0378528256,0.85734813633
2021,PF,Miles Bridges,19,64.44,Charlotte Hornets,539,27,2021,PF,7,66,19,29.30,4.70,9.40,0.503,1.80,4.40,0.400,3.00,5.00,0.593,0.596,1.50,1.70,0.867,1.20,4.80,6.00,2.20,0.70,0.80,1.60,2.20,12.70,14.70,0.8105333308,0.4403648148,0.9547630318,0.4100323644,1.2069828834,0.88747920332,0.4454971866,0.8788073114,0.7920880099
2021,PF,Brandon Clarke,20,64.17,Memphis Grizzlies,854,12,2021,PF,7,59,16,24.00,4.30,8.40,0.517,0.30,1.30,0.260,4.00,7.10,0.565,0.537,1.30,1.90,0.690,1.60,3.90,5.60,1.60,1.00,0.90,0.60,1.40,10.30,17.30,0.4162406521,0.0534078063,0.7772616571,1.2052492172,1.5153539567,0.29472729842,0.8968258872,-0.43070717,0.7775774362
2021,PF,Larry Nance Jr.,21,63.35,Cleveland Cavaliers,3462,18,2021,PF,11,35,27,31.20,3.70,7.80,0.471,1.20,3.30,0.360,2.50,4.50,0.551,0.546,0.90,1.40,0.612,1.50,5.20,6.70,3.10,1.70,0.50,1.60,2.10,9.30,13.20,0.251952036,1.0208003276,1.2653904375,3.0607552072,0.2818696633,0.38514708052,0.185115244,0.8788073114,0.73421447064
2021,PF,Donta Hall,22,62.97,Orlando Magic,1883,19,2021,PF,2,13,0,13.80,1.90,2.70,0.714,0.00,0.00,,1.90,2.70,0.714,0.714,1.80,2.60,0.676,1.80,2.90,4.80,0.80,0.40,0.80,0.60,1.40,5.60,22.30,-0.3559158437,-0.4625348717,0.4222589078,-0.3851844885,1.2069828834,2.07298301311,1.7647656961,-0.43070717,0.71423480964
2021,PF,Marvin Bagley III,23,62.89,Sacramento Kings,190,8,2021,PF,8,43,42,25.90,5.70,11.40,0.504,0.90,2.50,0.343,4.90,8.90,0.550,0.542,1.80,3.10,0.575,2.50,4.90,7.40,1.00,0.50,0.50,1.40,2.30,14.10,16.30,1.0405373934,-0.3335492022,1.5760178432,-0.1201122042,0.2818696633,0.3449605107,0.7232379255,0.6169044151,0.71036635287
2021,PF,Harrison Barnes,24,62.85,Sacramento Kings,235,8,2021,PF,14,58,58,36.20,5.50,11.10,0.497,1.70,4.40,0.391,3.80,6.70,0.567,0.575,3.40,4.10,0.830,1.10,5.50,6.60,3.50,0.70,0.20,1.60,1.30,16.10,15.40,1.3691146257,1.2787716666,1.2210150939,0.4100323644,-0.6432435568,0.67649971175,0.5670087599,0.8788073114,0.70787740616
2021,PF,Jarred Vanderbilt,25,60.26,Minnesota Timberwolves,4908,2,2021,PF,8,64,30,17.80,2.20,3.70,0.606,0.00,0.10,0.200,2.20,3.60,0.615,0.608,0.90,1.60,0.559,1.80,3.90,5.80,1.20,1.00,0.70,0.80,1.90,5.40,16.20,-0.388773567,-0.2045635327,0.8660123445,1.2052492172,0.89861181,1.00803891279,0.7058791293,-0.1688042737,0.57139468333
2021,PF,Blake Griffin,26,58.36,Brooklyn Nets,1824,25,2021,PF,13,26,10,21.50,3.60,7.30,0.492,1.20,3.10,0.383,2.40,4.20,0.574,0.574,1.70,2.10,0.782,1.10,3.60,4.70,2.40,0.70,0.50,1.20,2.70,10.00,16.30,0.3669540673,0.5693504843,0.3778835641,0.4100323644,0.2818696633,0.66645306929,0.7232379255,0.3550015188,0.47118748551
2021,PF,Kevin Love,27,58.3,Cleveland Cavaliers,2910,18,2021,PF,18,25,25,24.90,4.10,10.10,0.409,2.30,6.20,0.365,1.80,3.80,0.479,0.522,1.70,2.00,0.824,0.70,6.80,7.40,2.50,0.60,0.10,1.50,1.00,12.20,15.10,0.7283890228,0.6338433191,1.5760178432,0.1449600801,-0.9516146301,0.14402766158,0.5149323713,0.7478558632,0.46822158417
2021,PF,Paul Millsap,28,58.25,Denver Nuggets,3291,1,2021,PF,16,56,36,20.80,3.40,7.20,0.476,0.90,2.60,0.343,2.50,4.60,0.550,0.537,1.30,1.80,0.724,1.40,3.30,4.70,1.80,0.90,0.60,0.90,2.00,9.00,16.40,0.2026654511,0.1823934758,0.3778835641,0.9401769329,0.5902407367,0.29472729842,0.7405967216,-0.0378528256,0.4653807698
2021,PF,Lauri Markkanen,29,57.64,Chicago Bulls,3012,23,2021,PF,9,51,26,25.80,4.90,10.20,0.480,2.30,5.80,0.402,2.60,4.40,0.582,0.594,1.50,1.80,0.826,0.70,4.60,5.30,0.90,0.50,0.30,1.00,1.50,13.60,15.20,0.9583930854,-0.3980420369,0.6441356261,-0.1201122042,-0.3348724834,0.86738591841,0.5322911675,0.0930986225,0.43333336676
2021,PF,Aaron Gordon,30,57.21,Denver Nuggets,1727,1,2021,PF,12,25,25,25.90,4.10,8.20,0.500,0.70,2.60,0.266,3.40,5.70,0.606,0.541,1.20,1.80,0.705,1.50,3.20,4.70,2.20,0.70,0.60,1.20,1.60,10.20,14.10,0.3998117905,0.4403648148,0.3778835641,0.4100323644,0.5902407367,0.33491386825,0.3413444096,0.3550015188,0.41083372473
2021,PF,Rudy Gay,31,57.08,San Antonio Spurs,1650,13,2021,PF,17,63,1,21.60,4.20,10.00,0.420,1.70,4.40,0.381,2.50,5.60,0.451,0.505,1.30,1.60,0.804,0.70,4.10,4.80,1.40,0.70,0.60,1.00,1.80,11.40,14.70,0.5969581299,-0.0755778632,0.4222589078,0.4100323644,0.5902407367,-0.02676526017,0.4454971866,0.0930986225,0.40352750512
2021,PF,Darius Bazley,32,57.02,Oklahoma City Thunder,295,0,2021,PF,5,55,55,31.20,5.00,12.50,0.396,1.50,5.20,0.290,3.50,7.30,0.470,0.456,2.30,3.20,0.702,0.90,6.30,7.20,1.80,0.50,0.50,2.20,1.10,13.70,9.70,0.974821947,0.1823934758,1.4872671559,-0.1201122042,0.2818696633,-0.51905074051,-0.4224426222,1.6645160002,0.40052583806
2021,PF,Dorian Finney-Smith,33,56.81,Dallas Mavericks,1478,4,2021,PF,10,60,60,32.00,3.70,7.80,0.472,2.00,5.00,0.394,1.70,2.70,0.616,0.600,0.50,0.70,0.756,1.60,3.80,5.40,1.70,0.90,0.40,0.80,2.30,9.80,12.00,0.334096344,0.1179006411,0.6885109698,0.9401769329,-0.02650141,0.92766577314,-0.0231903102,-0.1688042737,0.38971506721
2021,PF,Isaiah Roby,34,56.52,Oklahoma City Thunder,4110,0,2021,PF,4,61,34,23.40,3.40,7.00,0.483,0.50,1.80,0.294,2.90,5.20,0.547,0.520,1.40,1.90,0.744,1.50,4.10,5.60,1.80,0.90,0.60,1.90,2.70,8.70,11.90,0.1533788663,0.1823934758,0.7772616571,0.9401769329,0.5902407367,0.12393437667,-0.0405491063,1.2716616558,0.3742976718
2021,PF,Freddie Gillespie,35,56.38,Toronto Raptors,1689,26,2021,PF,2,20,2,19.60,2.20,4.20,0.524,0.00,0.00,,2.20,4.20,0.524,0.524,1.20,1.70,0.697,2.10,2.80,4.90,0.50,0.70,1.00,0.60,2.20,5.60,13.40,-0.3559158437,-0.656013376,0.4666342514,0.4100323644,1.8237250301,0.1641209465,0.2198328363,-0.43070717,0.36664589707
2021,PF,Alize Johnson,36,55.99,Brooklyn Nets,2370,25,2021,PF,5,18,0,10.50,2.20,3.80,0.588,0.10,0.30,0.167,2.20,3.40,0.629,0.596,0.70,0.70,1.000,1.50,3.50,5.00,0.80,0.30,0.30,0.50,0.90,5.20,23.50,-0.4216312902,-0.4625348717,0.5110095951,-0.6502567727,-0.3348724834,0.88747920332,1.9730712502,-0.5616586182,0.34617375896
2021,PF,Marcus Morris,37,55.51,Los Angeles Clippers,3377,3,2021,PF,13,57,29,26.40,4.80,10.20,0.473,2.50,5.20,0.473,2.40,5.10,0.472,0.592,1.30,1.60,0.820,0.60,3.50,4.10,1.00,0.60,0.30,1.00,2.10,13.40,14.50,0.9255353621,-0.3335492022,0.111631502,0.1449600801,-0.3348724834,0.8472926335,0.4107795943,0.0930986225,0.32105307276
2021,PF,Jae Crowder,38,55.5,Phoenix Suns,1010,5,2021,PF,13,60,42,27.50,3.30,8.20,0.404,2.50,6.30,0.389,0.90,1.90,0.455,0.555,1.00,1.30,0.760,0.50,4.20,4.70,2.10,0.80,0.50,0.90,2.10,10.10,11.80,0.3833829289,0.3758719801,0.3778835641,0.6751046487,0.2818696633,0.47556686263,-0.0579079025,-0.0378528256,0.32055773648
2021,PF,Carmelo Anthony,39,55.5,Portland Trail Blazers,123,14,2021,PF,19,69,3,24.50,4.70,11.30,0.421,1.90,4.70,0.409,2.80,6.60,0.429,0.506,2.00,2.20,0.890,0.50,2.60,3.10,1.50,0.70,0.60,0.90,2.10,13.40,14.60,0.9255353621,-0.0110850284,-0.3321219347,0.4100323644,0.5902407367,-0.01671861771,0.4281383904,-0.0378528256,0.32031736696
2021,PF,James Johnson,40,55.28,New Orleans Pelicans,2410,6,2021,PF,16,22,11,24.50,3.60,8.30,0.434,0.70,2.70,0.267,2.90,5.50,0.516,0.478,1.30,2.10,0.596,0.80,3.30,4.10,2.20,0.80,0.90,1.30,2.80,9.20,10.60,0.2355231744,0.4403648148,0.111631502,0.6751046487,1.5153539567,-0.29802460648,-0.2662134566,0.485952967,0.30863645417
2021,PF,Xavier Tillman Sr.,41,55.23,Memphis Grizzlies,4791,12,2021,PF,6,59,12,18.40,2.80,5.10,0.559,0.40,1.10,0.338,2.50,4.00,0.620,0.595,0.60,0.90,0.642,1.30,3.10,4.30,1.30,0.70,0.60,0.80,2.00,6.60,14.70,-0.1916272276,-0.1400706979,0.2003821894,0.4100323644,0.5902407367,0.87743256086,0.4454971866,-0.1688042737,0.3060692584
2021,PF,Danilo Gallinari,42,54.8,Atlanta Hawks,1603,24,2021,PF,14,51,4,24.00,4.00,9.30,0.434,2.00,5.00,0.406,2.00,4.30,0.466,0.542,3.20,3.40,0.925,0.30,3.80,4.10,1.50,0.60,0.20,0.80,2.10,13.30,16.30,0.9091065005,-0.0110850284,0.111631502,0.1449600801,-0.6432435568,0.3449605107,0.7232379255,-0.1688042737,0.283738424
2021,PF,Maxi Kleber,43,54.49,Dallas Mavericks,2647,4,2021,PF,9,50,40,26.80,2.30,5.50,0.422,1.70,4.20,0.410,0.60,1.30,0.460,0.580,0.70,0.70,0.919,0.90,4.30,5.20,1.40,0.50,0.70,0.60,2.10,7.10,10.60,-0.1094829195,-0.0755778632,0.5997602824,-0.1201122042,0.89861181,0.72673292403,-0.2662134566,-0.43070717,0.26697924275
2021,PF,Patrick Williams,44,54.35,Chicago Bulls,5245,23,2021,PF,6,71,71,27.90,3.60,7.40,0.483,0.80,1.90,0.391,2.80,5.50,0.515,0.534,1.30,1.80,0.728,0.90,3.70,4.60,1.40,0.90,0.60,1.40,1.80,9.20,10.50,0.2355231744,-0.0755778632,0.3335082204,0.9401769329,0.5902407367,0.26458737105,-0.2835722528,0.6169044151,0.25963175868
2021,PF,Jeff Green,45,53.72,Brooklyn Nets,1793,25,2021,PF,18,68,38,27.00,3.80,7.80,0.492,1.50,3.70,0.412,2.30,4.10,0.564,0.590,1.80,2.40,0.776,0.50,3.40,3.90,1.60,0.50,0.40,0.80,1.80,11.00,13.00,0.5312426834,0.0534078063,0.0228808147,-0.1201122042,-0.02650141,0.82719934858,0.1503976516,-0.1688042737,0.22651546518
2021,PF,Rui Hachimura,46,53.7,Washington Wizards,1859,28,2021,PF,7,57,57,31.50,5.40,11.40,0.478,0.80,2.40,0.328,4.60,9.00,0.519,0.513,2.20,2.80,0.770,0.90,4.60,5.50,1.40,0.80,0.10,1.20,2.10,13.80,11.40,0.9912508086,-0.0755778632,0.7328863135,0.6751046487,-0.9516146301,0.05360787948,-0.1273430872,0.3550015188,0.22555397353
2021,PF,Kenrich Williams,47,53.7,Oklahoma City Thunder,5228,0,2021,PF,8,66,13,21.60,3.30,6.20,0.533,0.80,1.80,0.444,2.50,4.50,0.568,0.596,0.50,1.00,0.571,1.30,2.90,4.10,2.30,0.80,0.30,1.20,2.20,8.00,14.00,0.038376835,0.5048576496,0.111631502,0.6751046487,-0.3348724834,0.88747920332,0.3239856134,0.3550015188,0.22553681574
2021,PF,Marquese Chriss,48,53.24,Golden State Warriors,830,9,2021,PF,6,2,0,13.50,2.50,7.00,0.357,0.50,2.50,0.200,2.00,4.50,0.444,0.393,1.00,2.00,0.500,1.50,5.00,6.50,1.00,0.00,1.00,1.00,1.50,6.50,11.80,-0.2080560892,-0.3335492022,1.1766397502,-1.4454736256,1.8237250301,-1.15198921523,-0.0579079025,0.0930986225,0.20119976655
2021,PF,Jaden McDaniels,49,52.96,Minnesota Timberwolves,3133,2,2021,PF,6,63,27,24.00,2.60,5.80,0.447,1.10,3.10,0.364,1.50,2.70,0.544,0.545,0.40,0.70,0.600,0.80,2.90,3.70,1.10,0.60,1.00,0.70,2.70,6.80,8.90,-0.1587695044,-0.2690563674,-0.0658698726,0.1449600801,1.8237250301,0.37510043807,-0.5613129917,-0.2997557219,0.18629726785
2021,PF,Chuma Okeke,50,52.73,Orlando Magic,3605,19,2021,PF,5,45,19,25.20,3.00,7.20,0.417,1.10,3.10,0.348,1.90,4.10,0.470,0.492,0.70,0.90,0.750,0.90,3.10,4.00,2.20,1.10,0.50,0.80,1.10,7.80,11.80,0.0055191118,0.4403648148,0.0672561584,1.4703215015,0.2818696633,-0.15737161209,-0.0579079025,-0.1688042737,0.17439379326
2021,PF,Doug McDermott,51,52.63,Indiana Pacers,3137,20,2021,PF,12,66,29,24.50,5.40,10.10,0.532,1.70,4.30,0.388,3.70,5.70,0.641,0.616,1.20,1.50,0.816,0.90,2.40,3.30,1.30,0.30,0.10,0.80,1.80,13.60,15.60,0.9583930854,-0.1400706979,-0.2433712473,-0.6502567727,-0.9516146301,1.08841205244,0.6017263522,-0.1688042737,0.16924143278
2021,PF,Taurean Prince,52,52.53,Cleveland Cavaliers,3893,18,2021,PF,10,29,6,23.70,3.50,8.70,0.399,1.70,4.10,0.415,1.80,4.70,0.385,0.496,1.40,1.70,0.837,0.60,3.10,3.70,2.40,0.70,0.50,1.20,1.90,10.10,12.20,0.3833829289,0.5693504843,-0.0658698726,0.4100323644,0.2818696633,-0.11718504227,0.0115272822,0.3550015188,0.16357808131
2021,PF,JaMychal Green,53,52.36,Denver Nuggets,1791,1,2021,PF,9,58,5,19.30,3.00,6.40,0.463,1.40,3.40,0.399,1.60,3.00,0.534,0.568,0.80,1.00,0.807,1.50,3.30,4.80,0.90,0.40,0.40,0.90,2.50,8.10,13.60,0.0548056966,-0.3980420369,0.4222589078,-0.3851844885,-0.02650141,0.60617321455,0.2545504287,-0.0378528256,0.15503527688
2021,PF,James Johnson,54,51.71,Dallas Mavericks,2410,4,2021,PF,16,29,1,17.40,2.30,5.00,0.462,0.50,2.10,0.250,1.80,2.90,0.612,0.514,0.60,1.00,0.586,0.50,2.50,3.00,1.70,0.80,0.80,0.90,2.00,5.70,12.20,-0.3394869821,0.1179006411,-0.3764972783,0.6751046487,1.2069828834,0.06365452194,0.0115272822,-0.0378528256,0.12071627303
2021,PF,Blake Griffin,55,51.37,Detroit Pistons,1824,29,2021,PF,13,20,20,31.30,4.10,11.10,0.365,2.00,6.20,0.315,2.10,4.90,0.429,0.453,2.20,3.10,0.710,0.40,4.90,5.20,3.90,0.70,0.10,1.60,2.10,12.30,9.80,0.7448178844,1.5367430056,0.5997602824,0.4100323644,-0.9516146301,-0.54919066787,-0.4050838261,0.8788073114,0.1028464932
2021,PF,Al-Farouq Aminu,56,50.66,Orlando Magic,84,19,2021,PF,11,17,14,21.60,2.10,5.20,0.404,0.40,1.80,0.226,1.70,3.40,0.500,0.444,0.80,1.00,0.824,1.20,4.20,5.40,1.70,1.00,0.50,1.50,1.30,5.50,9.90,-0.3723447053,0.1179006411,0.6885109698,1.2052492172,0.2818696633,-0.63961044998,-0.3877250299,0.7478558632,0.06528261549
2021,PF,Taurean Prince,57,49.95,Brooklyn Nets,3893,25,2021,PF,10,12,4,18.20,2.50,6.20,0.405,1.10,3.10,0.351,1.40,3.10,0.459,0.493,2.00,2.30,0.889,0.20,2.70,2.80,0.60,0.70,0.70,0.90,1.80,8.10,11.70,0.0548056966,-0.5915205412,-0.4652479657,0.4100323644,0.89861181,-0.14732496964,-0.0752666987,-0.0378528256,0.02777379034
2021,PF,Gabriel Deck,58,49.94,Oklahoma City Thunder,1140,0,2021,PF,2,10,0,21.20,3.20,6.70,0.478,0.20,1.50,0.133,3.00,5.20,0.577,0.493,1.80,2.20,0.818,1.60,2.40,4.00,2.40,0.80,0.00,0.60,0.90,8.40,16.10,0.1040922815,0.5693504843,0.0672561584,0.6751046487,-1.2599857035,-0.14732496964,0.6885203331,-0.43070717,0.02709603996
